     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
635.3,114,88,119.1,764.9,Dry
635.5,120.7,88.5,119.2,795.4,Dry
635.8,123.9,88.6,123.3,805.7,Dry
636,111.2,89.4,120.5,870,Dry
636.3,100.4,94.3,111.4,966.6,Dry
636.5,82.6,97.7,105.9,969.6,Dry
636.8,99.2,91.4,105.4,830.1,Dry
637,167,81.6,106.8,641.8,Dry
637.3,211.3,77.6,104.5,605,Dry
637.5,272.2,74,102,596.3,Dry
637.8,293.6,72.7,104.6,607.7,Dry
638,319.9,71.3,106.4,620.8,Dry
638.3,333.2,72,103.2,622.4,Dry
638.5,339.3,73.8,98.3,633,Dry
638.8,312.8,74.7,98.6,648.3,Dry
639,266.4,74.1,102.7,704.4,Dry
639.3,236.2,74.4,104.1,727.7,Dry
639.5,228.1,76.3,104.1,720.6,Dry
639.8,229.4,76.9,104.7,721.8,Dry
640,230.2,76,106.2,738.9,Dry
640.3,229.8,76.5,105.2,737.3,Dry
640.5,219.2,78.5,104.3,767.1,Dry
640.8,218.6,78,104,788.2,Dry
641,213.5,77.6,106.6,776.2,Dry
641.3,206.6,77.4,106.3,754.7,Dry
641.5,193.2,77.4,102.2,735.2,Dry
641.8,185.5,78.3,98.6,750,Dry
642,181.2,78.2,94.1,823.7,Dry
642.3,179.9,77.7,92,781.5,Dry
642.5,171.2,75.3,89,651.1,Dry
642.8,172.2,73.7,87.8,661.1,Dry
643,156.8,72.8,89.5,703,Dry
643.3,148.5,72.4,90.7,719,Dry
643.5,147.3,72.7,92.2,757.4,Dry
643.8,148.7,73.4,93.5,781.7,Dry
644,161.8,74.6,94.8,831.5,Dry
644.3,173,75.2,95.7,823.9,Dry
644.5,177,75.5,96.4,805.4,Dry
644.8,182.4,75.2,97.1,805.8,Dry
645,180.7,74.8,99.7,790.3,Dry
645.3,190.5,75.2,101.2,798.1,Dry
645.5,215.3,76,101.1,781.4,Dry
645.8,230.7,76.7,100.5,779,Dry
646,250.6,76.7,100,786.6,Dry
646.3,239.4,75.7,100,795.4,Dry
646.5,223.8,73.5,100,814.4,Dry
646.8,219.4,73.4,100.1,796.8,Dry
647,247.5,75.3,103,795.4,Dry
647.3,279.5,76.9,105.5,807,Dry
647.5,307.8,80.4,109.9,774.6,Dry
647.8,299.9,84.6,112.7,809.1,Dry
648,270.8,92.8,112.8,999,Dry
648.3,238.6,98,112.1,1097.2,Dry
648.5,222.1,100.1,112.1,1085.4,Dry
648.8,279.5,95.7,113,997.6,Dry
649,305.9,89.5,115.5,849.5,Dry
649.3,348.5,86.4,115.4,826.6,Dry
649.5,419.7,83.8,111.6,815.1,Dry
649.8,501.1,83.2,108.3,782.9,Dry
650,558.9,81.9,105.7,748.1,Dry
650.3,574.1,79.3,103.2,707.1,Dry
650.5,555.6,77.2,101.9,698.3,Dry
650.8,559.8,76.4,101.7,723.6,Dry
651,575.6,75.5,101.9,726.3,Dry
651.3,562.5,75.3,101.8,727,Dry
651.5,484.1,74.7,96.6,745.8,Dry
651.8,453.2,74.9,91.5,760.4,Dry
652,384,70.5,84.7,665.9,Dry
652.3,325.3,65.9,81.4,593,Dry
652.5,250.4,61,80.8,613.6,Dry
652.8,259.2,60.8,81.4,675.1,Dry
653,404.1,64.2,84.4,732.5,Dry
653.3,520.2,67,88.1,692.6,Dry
653.5,686.2,69.6,95.2,665,Dry
653.8,758.6,71,99,687.2,Dry
654,735.8,72.3,96.5,690,Dry
654.3,660.6,73.2,92.4,696,Dry
654.5,452.8,69.4,85.8,658.3,Dry
654.8,293.9,66.9,83.9,644.1,Dry
655,168.2,63.4,81.2,676.9,Dry
655.3,155.3,62.7,78.6,700.8,Dry
655.5,207.2,62.9,78.7,693.9,Dry
655.8,307.8,61.8,80.9,664.1,Dry
656,599.9,63.6,81.2,654.6,Dry
656.3,735.7,66,79,644.1,Dry
656.5,757.6,65.1,75,606.2,Dry
656.8,622.8,61.4,73.7,585,Dry
657,332.1,57.2,70.8,574.8,Dry
657.3,207.3,55.9,69.2,584.2,Dry
657.5,159.1,54.8,69.8,601.1,Dry
657.8,157.8,55.2,72.8,649.5,Dry
658,177.4,58.3,76.1,744.7,Dry
658.3,214.9,59.8,77,743,Dry
658.5,249.8,61.7,77.5,657.2,Dry
658.8,237.6,61.4,76.8,618.9,Dry
659,196.5,61.8,73.2,595.5,Dry
659.3,154.8,62.8,72,574.7,Dry
659.5,138.1,64.2,72.8,604.3,Dry
659.8,140,64.6,75.8,631.2,Dry
660,131.8,66.8,79.5,652.7,Dry
660.3,132.7,67.8,82.4,668,Dry
660.5,136.3,69.3,89.7,645.8,Dry
660.8,144.5,70.6,91.1,657.8,Dry
661,176.7,75.9,89.5,822.3,Dry
661.3,232.7,78.5,88.5,925.8,Dry
661.5,256.3,76.7,87.9,800.5,Dry
661.8,254.4,77.1,87.9,668.9,Dry
662,201.7,74.7,87.1,640.9,Dry
662.3,164.1,73.3,88.5,651.8,Dry
662.5,160.4,72.2,87.3,640.1,Dry
662.8,166.6,73,84.7,671.8,Dry
663,178.9,72.6,82.3,737.3,Dry
663.3,175.6,71.5,82,682.1,Dry
663.5,161,70.3,82.7,601.3,Dry
663.8,145.4,69.7,83.8,622.8,Dry
664,134.5,69.9,87.5,649,Dry
664.3,137,70.1,88.4,648.8,Dry
664.5,144.6,70.6,87.2,658.8,Dry
664.8,148.9,70.8,85.6,653.9,Dry
665,163.6,72.2,84.6,689.5,Dry
665.3,163.4,71.9,83.8,686.1,Dry
665.5,173.5,73.3,83.2,667.1,Dry
665.8,182.6,73.9,83.6,710.6,Dry
666,178.9,73.5,82.9,687.5,Dry
666.3,187.2,72.6,79.5,666.6,Dry
666.5,182.9,71.4,71.1,734.1,Dry
666.8,183.2,69.1,65.6,719.8,Dry
667,177.3,57.7,58.9,574.6,Dry
667.3,177.3,50.1,55.3,516.8,Dry
667.5,171.6,42.4,51.2,509.1,Dry
667.8,170.8,39.9,49.3,528.8,Dry
668,171.8,37.7,47.5,549.9,Dry
668.3,169.1,36.9,46.7,553.6,Dry
668.5,162,36.5,46,561.2,Dry
668.8,162.7,36.6,45.6,565.1,Dry
669,162.1,37.1,45.1,560.8,Dry
669.3,160.6,36.7,45.1,553.1,Dry
669.5,156.4,36.8,45.1,555.4,Dry
669.8,151.4,37.3,45.5,563.8,Dry
670,147.2,39.1,46.4,562.4,Dry
670.3,147.5,40.7,46.5,558,Dry
670.5,156,42.6,45.3,549.9,Dry
670.8,155.6,43.4,44.5,543.1,Dry
671,158.3,41.1,43.3,549.8,Dry
671.3,159.6,39.7,42.4,548.9,Dry
671.5,160.6,40.2,41.5,544.1,Dry
671.8,160.6,40.5,40.5,546.4,Dry
672,161.6,42.7,40,594.6,Dry
672.3,151.4,45,40.2,629.8,Dry
672.5,158.6,42.8,40.4,581,Dry
672.8,154.9,40.3,40.4,548.6,Dry
673,159.4,38.6,40.3,558.7,Dry
673.3,158.2,39.2,39.6,562.6,Dry
673.5,163.3,39.8,38,586,Dry
673.8,163.1,39.3,37.4,578.4,Dry
674,168.5,35.9,36.3,550.3,Dry
674.3,169.6,34.3,35.8,543.6,Dry
674.5,174.6,32.7,35,522,Dry
674.8,179,32.2,34.5,524.3,Dry
675,177,32,34.3,558.9,Dry
675.3,173.4,32,34.3,568.2,Dry
675.5,169.1,32.6,34.2,557.3,Dry
675.8,168.4,33.3,34.3,555.7,Dry
676,169.5,34.7,34.5,556.4,Dry
676.3,167.2,35.8,34.7,548.9,Dry
676.5,163.8,36.7,34.7,551.5,Dry
676.8,164.9,36.2,34.9,539.7,Dry
677,163.5,34.6,35.3,515.6,Dry
677.3,167.2,33.8,35.1,516.3,Dry
677.5,174,33,34.5,519.3,Dry
677.8,178,32.6,34.4,534.5,Dry
678,176.5,32.4,34.2,532,Dry
678.3,176.5,32.6,34.1,524.7,Dry
678.5,178.2,32.7,34.2,520.7,Dry
678.8,179.2,32.5,34.7,519.3,Dry
679,181.1,33.2,35.7,523.9,Dry
679.3,183.1,35.3,35.7,525.5,Dry
679.5,185.4,38.9,35.5,523.9,Dry
679.8,176.4,40.9,36,530.1,Dry
680,179.9,41.3,36.6,555,Dry
680.3,178.4,42.4,35.8,548.3,Dry
680.5,175.8,40.1,32.1,535.3,Dry
680.8,172.3,36.6,31.4,580.6,Dry
681,137.4,27.5,33.6,830.1,Dry
681.3,101.4,29.3,35.4,1108.2,Dry
681.5,52.2,57.4,39.6,1343.3,Dry
681.8,35.1,78.3,44.7,1326,Dry
682,27.8,94,65,1276.1,Dry
682.3,26.4,99.8,100.4,1268.5,Dry
682.5,21.4,104.7,126.4,1297,Dry
682.8,21.5,105.7,130,1257.6,Dry
683,24.1,106.1,132.7,1180.5,Dry
683.3,21.5,105.9,132.7,1178.7,Dry
683.5,20.9,105.9,132.2,1264.3,Fresh_water
683.8,19.8,105.5,132.5,1291.9,Fresh_water
684,16.9,105.5,132.9,1283.7,Fresh_water
684.3,17.9,106,132.1,1315.6,Fresh_water
684.5,16.4,107.5,131.3,1287.6,Fresh_water
684.8,18.3,107.5,131.1,1243.8,Fresh_water
685,21,106.4,131.1,1203.7,Fresh_water
685.3,19.5,104.8,131.3,1174.1,Fresh_water
685.5,21.2,102.7,129.8,1135,Fresh_water
685.8,21.4,101.9,128.6,1112.1,Fresh_water
686,23.9,100.5,127.9,1066.6,Fresh_water
686.3,26.8,100,127.8,1093,Fresh_water
686.5,23.9,102,128.5,1201,Fresh_water
686.8,22.8,104.4,127.6,1230.7,Fresh_water
687,18.7,106.4,128,1210.5,Fresh_water
687.3,28.9,106.6,130.6,1118.3,Fresh_water
687.5,31.8,106.5,133.4,1089.1,Fresh_water
687.8,34,109,134.7,1258.1,Fresh_water
688,31.2,114.2,137.5,1367.7,Fresh_water
688.3,23.3,115.9,137.7,1310,Fresh_water
688.5,24.1,116.7,140.3,1280.8,Fresh_water
688.8,29.8,115.4,139.7,1232.7,Fresh_water
689,31.2,110.7,136.9,1037.7,Fresh_water
689.3,32.3,108,135.8,973.5,Fresh_water
689.5,35.7,105,135.9,995.8,Fresh_water
689.8,38.3,103.8,136.6,965.5,Fresh_water
690,46.9,103.5,133,936.1,Dry
690.3,52.9,104.1,124.7,917.8,Dry
690.5,59,101.8,106.6,882.3,Dry
690.8,68,100.2,98.5,915.2,Dry
691,87.5,90,88.4,801.7,Dry
691.3,96.8,83.4,81.5,688,Dry
691.5,115.7,78,78.8,655.1,Dry
691.8,125.3,74.4,81.2,656.8,Dry
692,126.2,71.9,86.5,653.8,Dry
692.3,129.1,72.4,87.6,641.5,Dry
692.5,130.5,74.6,91.9,628.5,Dry
692.8,108.5,76.6,97.3,725.4,Dry
693,72.2,83.1,104.1,1027.9,Dry
693.3,57.3,91.7,106.9,1154.8,Dry
693.5,39,99.2,115,1199.2,Dry
693.8,35.6,101.6,124.9,1169.1,Dry
694,33.7,104.6,136.2,1164,Dry
694.3,31,105.6,136.8,1207.6,Fresh_water
694.5,27.5,106.9,136.2,1196.8,Fresh_water
694.8,25.6,107.5,135.7,1187.8,Fresh_water
695,31.4,108,135.5,1228.8,Fresh_water
695.3,31,107.9,135.6,1244,Fresh_water
695.5,30.3,107.4,135.5,1243.3,Fresh_water
695.8,30.8,107,136.2,1271.6,Fresh_water
696,29.6,106.3,135.6,1296.8,Fresh_water
696.3,29.8,106.2,135,1282.4,Fresh_water
696.5,30.9,106.4,134.9,1304.3,Fresh_water
696.8,28.6,105.3,134.5,1294.8,Fresh_water
697,27.4,105.9,133.6,1277.4,Fresh_water
697.3,26.8,106.5,133.3,1287.6,Fresh_water
697.5,29,106.4,132.9,1257.5,Fresh_water
697.8,31.5,106.3,133.6,1224.3,Fresh_water
698,32.1,106.2,133.5,1233.1,Fresh_water
698.3,35.1,105.5,133.2,1258.1,Fresh_water
698.5,32.6,104.7,133.5,1276.6,Fresh_water
698.8,31,104.6,133.7,1288.1,Fresh_water
699,37.7,104.2,133,1272.8,Fresh_water
699.3,38.9,104.2,132.9,1240.3,Fresh_water
699.5,37.6,104.2,132.9,1251.6,Fresh_water
699.8,31.8,104.4,132.9,1267.9,Fresh_water
700,21,104.6,132.8,1296.8,Fresh_water
700.3,20.3,104.6,132.7,1308.8,Fresh_water
700.5,21.8,104.5,132.7,1277.6,Fresh_water
700.8,23.8,104.3,132.6,1285,Fresh_water
701,23.8,104.7,132.2,1294.9,Fresh_water
701.3,23,105.2,132.3,1326,Fresh_water
701.5,22.4,105.9,132.4,1369.4,Fresh_water
701.8,23.1,106.1,132.7,1345.9,Fresh_water
702,23.4,105.4,132.8,1307.5,Fresh_water
702.3,23,105,132.9,1280.2,Fresh_water
702.5,21.4,104.9,132.7,1282.2,Fresh_water
702.8,20.1,104.8,132.2,1316.8,Fresh_water
703,21.7,104.5,131.4,1314.2,Fresh_water
703.3,19.8,104,131.1,1284.6,Fresh_water
703.5,21.3,103.6,130.9,1284.1,Fresh_water
703.8,18.1,103.3,131,1283.1,Fresh_water
704,17.3,102.8,131.1,1291.4,Fresh_water
704.3,20.8,102.7,131,1308.3,Fresh_water
704.5,21,103,130.7,1261.9,Fresh_water
704.8,22.5,102.9,130.6,1251.7,Fresh_water
705,21.5,103,130.8,1283.7,Fresh_water
705.3,22.9,103,131,1316.8,Fresh_water
705.5,22.6,103.3,131.9,1357.5,Fresh_water
705.8,22.7,103.4,131.7,1346.6,Fresh_water
706,22.6,104.2,130.8,1330.4,Fresh_water
706.3,22.6,104.7,130.4,1336.5,Fresh_water
706.5,18.7,103.8,130.1,1333.7,Fresh_water
706.8,18.1,103.9,129.7,1337.2,Fresh_water
707,16.3,104.6,129.4,1335.6,Fresh_water
707.3,16.3,104.7,129.2,1311.8,Fresh_water
707.5,19.2,104.3,130,1314.8,Fresh_water
707.8,20.8,104.1,130,1317.3,Fresh_water
708,22.2,103.8,129.3,1323.1,Fresh_water
708.3,23.5,103.6,129.1,1326.1,Fresh_water
708.5,22.5,103.1,128.8,1301.9,Fresh_water
708.8,19.7,102.7,128.5,1297.3,Fresh_water
709,19.3,102,127.8,1327,Fresh_water
709.3,15.7,101.6,127.4,1328.4,Fresh_water
709.5,15.6,101,127.5,1277.9,Fresh_water
709.8,16.7,100.6,128.1,1249.5,Fresh_water
710,19.4,100.3,127.6,1254.4,Fresh_water
710.3,21,100.8,125.6,1263.5,Fresh_water
710.5,32.8,101.9,124.3,1208.8,Fresh_water
710.8,43,101.4,124.1,1151.3,Fresh_water
711,46.1,101.4,123.5,1191.3,Fresh_water
711.3,42.8,102.4,123.7,1265.4,Fresh_water
711.5,27.7,102.8,125.6,1308.8,Fresh_water
711.8,22.7,102.2,128.5,1265.2,Fresh_water
712,21.6,101.8,129.6,1206.9,Fresh_water
712.3,19.7,101.8,128.1,1229.4,Fresh_water
712.5,17.6,101.8,126.3,1242.3,Fresh_water
712.8,16.4,100.9,126,1223.8,Fresh_water
713,16,99.1,125.4,1150,Fresh_water
713.3,17.8,97.9,125.1,1143.1,Fresh_water
713.5,17.7,97.1,124.9,1154.1,Fresh_water
713.8,15.1,97,124.6,1131,Fresh_water
714,14,96.8,123.8,1135.3,Fresh_water
714.3,16,96.6,123.3,1171.3,Fresh_water
714.5,22.3,96.4,123.9,1116.4,Fresh_water
714.8,26.7,96.3,123.3,1087.4,Fresh_water
715,30.4,96.3,123.7,1198.1,Fresh_water
715.3,28.5,96.4,124.5,1213.7,Fresh_water
715.5,24.9,96.7,124.5,1170.5,Fresh_water
715.8,25.6,97.2,123.6,1144.8,Fresh_water
716,27.1,98.5,122.4,1085,Fresh_water
716.3,28.3,98.2,122.3,1091.7,Fresh_water
716.5,28.8,97.7,122.4,1182.4,Fresh_water
716.8,26.5,97.5,122.9,1199.3,Fresh_water
717,24.1,97.5,123.9,1189.9,Fresh_water
717.3,22.4,97.9,124.8,1204.2,Fresh_water
717.5,19.3,98.7,125.6,1229.2,Fresh_water
717.8,18.8,99.1,125.6,1279.3,Fresh_water
718,19.5,99.3,125.4,1273.8,Fresh_water
718.3,20,99.4,125.6,1250.5,Fresh_water
718.5,18.8,99.4,125.6,1294.3,Fresh_water
718.8,16.3,99.2,125.5,1288.4,Fresh_water
719,17.6,99.1,125.5,1255.3,Fresh_water
719.3,17.6,99,125.4,1248.3,Fresh_water
719.5,18.2,98.7,124.8,1247.1,Fresh_water
719.8,21.1,98.8,124.5,1236.4,Fresh_water
720,17.8,98.5,124.2,1247.5,Fresh_water
720.3,16.8,98.3,124.1,1289,Fresh_water
720.5,20.7,97.9,123.9,1257.1,Fresh_water
720.8,25.3,97.8,123.8,1179.7,Fresh_water
721,34.4,98,124,1111.6,Fresh_water
721.3,34.4,98,124.1,1150.8,Fresh_water
721.5,27.1,98.4,123.8,1230.6,Fresh_water
721.8,20.5,98.7,123.2,1232.6,Fresh_water
722,21,98.7,122.8,1238.2,Fresh_water
722.3,23.8,98.3,122.7,1206.7,Fresh_water
722.5,27.8,97.7,122.5,1203,Fresh_water
722.8,26.7,97.5,122.7,1243.6,Fresh_water
723,21.6,97.1,123.1,1254.3,Fresh_water
723.3,28.9,96.8,123,1205,Fresh_water
723.5,34.4,96.4,122.8,1131.4,Fresh_water
723.8,35.7,96.1,122.4,1159.3,Fresh_water
724,34.2,95.9,121.8,1189.5,Fresh_water
724.3,24.6,96.1,121.5,1208.2,Fresh_water
724.5,23.6,96.3,121.5,1245.4,Fresh_water
724.8,23.2,96.4,121.2,1214.8,Fresh_water
725,19.3,96.2,120.7,1185.5,Fresh_water
725.3,17,95.9,120.6,1191.1,Fresh_water
725.5,14.9,94.6,120.5,1184.9,Fresh_water
725.8,17.1,94.4,120.4,1139.8,Fresh_water
726,22,94.3,120.5,1089.3,Fresh_water
726.3,22.2,94.1,120.6,1104.9,Fresh_water
726.5,21.8,94.1,121.1,1136.4,Fresh_water
726.8,18.4,94.4,121.3,1138.3,Fresh_water
727,19.3,94.6,120.7,1117,Fresh_water
727.3,19.8,94.8,120.6,1109.7,Fresh_water
727.5,19.6,95.2,120.8,1127.2,Fresh_water
727.8,19.2,95.3,120.5,1125.3,Fresh_water
728,17.4,96,120,1094.2,Fresh_water
728.3,17.5,96.3,119.8,1093.5,Fresh_water
728.5,20.2,96.1,119.7,1103.4,Fresh_water
728.8,21.5,95.6,119.8,1106.1,Fresh_water
729,21.7,94.2,120,1123.3,Fresh_water
729.3,22.9,93.4,120.4,1144.8,Fresh_water
729.5,20.3,93,120.4,1120.6,Fresh_water
729.8,22.1,93.2,120,1097.1,Fresh_water
730,21.6,93.4,119.7,1111.9,Fresh_water
730.3,22.1,93.2,119.8,1120.8,Fresh_water
730.5,21.4,93.5,119.9,1094,Fresh_water
730.8,23.3,93.7,120.1,1082.8,Fresh_water
731,22.7,94.2,119.8,1134.8,Fresh_water
731.3,22.7,94.5,120,1160.7,Fresh_water
731.5,20.7,94.6,119.8,1166.1,Fresh_water
731.8,19.2,94.5,119.7,1164.9,Fresh_water
732,19.8,94.6,119.9,1136.1,Fresh_water
732.3,18.9,94.6,120,1111.5,Fresh_water
732.5,22.4,94.5,120.9,1122.7,Fresh_water
732.8,26.3,94.6,120.9,1124.4,Fresh_water
733,35.6,95,121.8,1095.8,Fresh_water
733.3,36.9,95.2,122.3,1073.6,Fresh_water
733.5,30.7,95.1,122.7,1075.5,Fresh_water
733.8,25.6,95.1,122.5,1108.6,Fresh_water
734,19.2,95.2,123.9,1123.4,Fresh_water
734.3,17.3,95.6,125.4,1114.3,Fresh_water
734.5,16.4,95.9,124,1108.5,Fresh_water
734.8,17.8,96.5,123.1,1116.7,Fresh_water
735,16.2,96.3,123.1,1125.3,Fresh_water
735.3,18.4,94.7,122.4,1111.2,Fresh_water
735.5,19.5,94.4,121.5,1132.7,Fresh_water
735.8,20.2,94.2,119.4,1145.2,Fresh_water
736,20.6,93.6,122.6,1129,Fresh_water
736.3,19.1,93.7,123.4,1131.8,Fresh_water
736.5,20.7,94.1,123.3,1140.1,Fresh_water
736.8,20.4,93.9,122.7,1130.9,Fresh_water
737,22.9,93.8,122.3,1105.4,Fresh_water
737.3,23,93.7,122,1105.7,Fresh_water
737.5,21.8,93.4,121.5,1104.1,Fresh_water
737.8,19.9,93.2,121.3,1116.2,Fresh_water
738,17.4,93,121.1,1119.3,Fresh_water
738.3,17.4,92.8,121,1092.7,Fresh_water
738.5,19.1,92.5,120.8,1138.7,Fresh_water
738.8,19.4,92.5,120.8,1150.2,Fresh_water
739,19.2,92.2,120.6,1122.4,Fresh_water
739.3,17.6,92.1,120.5,1149.5,Fresh_water
739.5,15.9,92.1,120.5,1152,Fresh_water
739.8,16.2,92.2,120.5,1135.1,Fresh_water
740,15.4,92.2,120.3,1105.5,Fresh_water
740.3,15.6,92.3,120.6,1108.8,Fresh_water
740.5,17,91.9,121.1,1102.4,Fresh_water
740.8,17.6,91.5,121.2,1081.3,Fresh_water
741,19.5,91.7,121.3,1088.7,Fresh_water
741.3,18.5,92,121.2,1096.7,Fresh_water
741.5,22.3,93,121.6,1098.9,Fresh_water
741.8,20,93.6,121.7,1101.7,Fresh_water
742,21.4,94.4,122,1112.5,Fresh_water
742.3,19.4,94.6,122.6,1124.3,Fresh_water
742.5,18.3,94.6,123.7,1101.3,Fresh_water
742.8,21.7,94.7,124.2,1090.9,Fresh_water
743,22.7,95,124.9,1079.6,Fresh_water
743.3,24.9,95.5,125.1,1064.1,Fresh_water
743.5,24.8,96.5,125.7,1110.4,Fresh_water
743.8,25.2,97.5,126.8,1149.3,Fresh_water
744,28.6,98.7,127.9,1129.3,Fresh_water
744.3,29.8,99.6,127.1,1107.5,Fresh_water
744.5,29,100.2,126.9,1127.1,Fresh_water
744.8,26.9,99.1,127.2,1152.6,Fresh_water
745,29.3,97.7,126.9,1178.1,Fresh_water
745.3,28.5,97.6,126.6,1154.4,Fresh_water
745.5,27.3,97.1,126.6,1170.5,Fresh_water
745.8,26.8,96.9,127.1,1220.1,Fresh_water
746,25.7,97.1,127.3,1225,Fresh_water
746.3,28.6,97.1,126.7,1198.4,Fresh_water
746.5,31,97.1,126,1152.1,Fresh_water
746.8,33.8,96.5,125.9,1175.2,Fresh_water
747,28.9,95.6,126,1224.8,Fresh_water
747.3,25.6,95,126.4,1244.8,Fresh_water
747.5,24.9,95,126.6,1274.5,Fresh_water
747.8,23.4,95.1,126.7,1274.7,Fresh_water
748,25.6,95.1,126.2,1296.7,Fresh_water
748.3,24.1,95.2,125.6,1310.3,Fresh_water
748.5,20.3,95.5,124.9,1291.9,Fresh_water
748.8,19.9,95.4,124.5,1297.9,Fresh_water
749,17.8,95.1,124.5,1339.8,Fresh_water
749.3,19.3,94.8,124.5,1338,Fresh_water
749.5,19.1,94.1,123.8,1321.4,Fresh_water
749.8,19.7,93.9,123.4,1302,Fresh_water
750,19.9,94,122.9,1284.1,Fresh_water
750.3,20.9,93.7,122.9,1271.3,Fresh_water
750.5,19.4,93.8,122.5,1261.3,Fresh_water
750.8,18.4,93.7,122.4,1283.6,Fresh_water
751,19.3,93.7,122.7,1272.5,Fresh_water
751.3,21.4,93.4,122.7,1222.7,Fresh_water
751.5,22.2,93,122.4,1213.6,Fresh_water
751.8,21.4,92.7,122.1,1235.3,Fresh_water
752,18.2,92.4,121.5,1201.1,Fresh_water
752.3,20.9,92.5,121.1,1171.7,Fresh_water
752.5,29.3,92.4,120.6,1138.7,Fresh_water
752.8,33.1,92.1,120.5,1107,Fresh_water
753,34.1,91.5,120.5,1096.7,Fresh_water
753.3,32.9,91.4,120.1,1136.8,Fresh_water
753.5,25.2,91.2,120.1,1151.4,Fresh_water
753.8,22.4,90.7,120.4,1156,Fresh_water
754,20.4,89.8,119.8,1157.7,Fresh_water
754.3,19,89.5,120.5,1121.7,Fresh_water
754.5,19.4,88.8,121,1055.9,Fresh_water
754.8,23.9,89,120.7,1014.1,Fresh_water
755,42.1,90.1,111.4,940.9,Fresh_water
755.3,52.9,91.8,107.2,908.9,Fresh_water
755.5,72.8,92.3,104.3,902.5,Fresh_water
755.8,70.7,91.6,104.6,910.8,Fresh_water
756,62.4,94,107.6,988.3,Fresh_water
756.3,45.5,93,113.1,999.2,Fresh_water
756.5,27.7,91.5,124.1,943.5,Fresh_water
756.8,24.3,90.9,126.2,948.6,Fresh_water
757,29.6,92,119.4,970.1,Fresh_water
757.3,36.4,92.2,116.6,912.4,Fresh_water
757.5,40.8,90.2,114.7,855.1,Fresh_water
757.8,39.5,90.6,114.5,858.8,Fresh_water
758,27.9,89.7,115.4,850.8,Fresh_water
758.3,23.1,88.8,118.2,869.1,Fresh_water
758.5,22.5,88.1,122.7,875.8,Fresh_water
758.8,24.4,88.3,121.9,868.9,Fresh_water
759,26.6,88.9,119.5,875.1,Fresh_water
759.3,27.7,89.4,118.9,865.3,Fresh_water
759.5,29,90,118,825.9,Fresh_water
759.8,33.9,90.4,117.8,830.3,Fresh_water
760,39.2,91.4,117.8,842.4,Fresh_water
760.3,38.8,91.9,118.1,838.4,Fresh_water
760.5,37.6,93.3,118.9,837.8,Fresh_water
760.8,33.4,93.3,119.7,832.1,Fresh_water
761,30.1,93.2,120.9,873.5,Fresh_water
761.3,30.3,93.4,120.6,871.8,Fresh_water
761.5,32.2,93.7,117.5,875,Fresh_water
761.8,36,94.2,116.5,928.2,Fresh_water
762,36.5,92.9,116.1,949.5,Fresh_water
762.3,37.1,91.7,116.3,948,Fresh_water
762.5,29.1,90.7,117.8,945,Fresh_water
762.8,22.7,90.2,118.6,932.6,Fresh_water
763,17.6,89.7,119.8,937,Fresh_water
763.3,15.7,89.3,119.8,949,Fresh_water
763.5,17.8,88.7,118.9,961,Fresh_water
763.8,18.9,88.7,118,961.3,Fresh_water
764,22.3,89.3,116.3,942.8,Fresh_water
764.3,27.1,89.6,115,897.4,Fresh_water
764.5,41.7,89.6,114,813.1,Fresh_water
764.8,46.9,89.8,114.1,783,Fresh_water
765,57.4,89.2,115.6,787.5,Fresh_water
765.3,51.8,88.6,115.6,805.5,Fresh_water
765.5,48.3,88.5,112.1,827.3,Fresh_water
765.8,55.2,89.5,111.1,811.3,Fresh_water
766,60,88,110.3,773.8,Fresh_water
766.3,59.6,87.9,110.2,799.6,Fresh_water
766.5,47.6,88.4,111,849.8,Fresh_water
766.8,30,88,112.4,878.1,Fresh_water
767,26,88,117.5,904.6,Fresh_water
767.3,27.6,87.9,118.5,875,Fresh_water
767.5,31.7,87.4,116.9,822.8,Fresh_water
767.8,33.3,87,116.2,848.8,Fresh_water
768,33.4,86.9,115.7,867.2,Fresh_water
768.3,32.8,87.4,115.8,880,Fresh_water
768.5,31.8,88.4,115.9,950,Fresh_water
768.8,29.2,89.2,115.6,996.6,Fresh_water
769,26.6,90.7,115.9,1051.8,Fresh_water
769.3,27.5,91.2,116.4,1057.6,Fresh_water
769.5,28.3,91.5,116.7,1041.8,Fresh_water
769.8,28.3,91.7,116.7,1039.2,Fresh_water
770,27.8,91.2,116,1048.5,Fresh_water
770.3,25,90.7,116.1,1034.7,Fresh_water
770.5,27.5,90.3,116.2,1016.5,Fresh_water
770.8,26,90.1,115.8,1003,Fresh_water
771,25,90.1,115,1004.2,Fresh_water
771.3,24.5,89.9,114.7,1028.5,Fresh_water
771.5,22.4,89.6,114.7,1057,Fresh_water
771.8,22.4,89.6,114.8,1060,Fresh_water
772,25,89.4,114.3,1041.8,Fresh_water
772.3,29.6,89.3,114.4,1027.7,Fresh_water
772.5,29.3,88.8,115,1026.4,Fresh_water
772.8,29.5,88.3,115.3,1034.4,Fresh_water
773,27.2,87.8,114.6,1038.2,Fresh_water
773.3,27.4,87.3,113,1062.7,Fresh_water
773.5,30.2,86.6,111.8,1087.6,Fresh_water
773.8,32.1,85.2,111.5,1056.4,Fresh_water
774,32.3,83.5,111.1,1027,Fresh_water
