Well_ID,Depth,GAM(NAT),RES(16N),RES(64N),NEUTRON,Interpretation,Interpretation_N
1-T-202,366.3,95.6,77.6,101.2,768.5,Dry,0
1-T-202,366.4,94.65,77.85,100.6,777.1,Dry,0
1-T-202,366.4,93.7,78.1,100,785.7,Dry,0
1-T-202,366.5,91.5994,78.4001,99.7499,804.806,Dry,0
1-T-202,366.5,89.5,78.7,99.5,823.9,Dry,0
1-T-202,366.6,88.7498,78.9001,99.45,850.558,Dry,0
1-T-202,366.6,88,79.1,99.4,877.2,Dry,0
1-T-202,366.6,87.8001,79.1,99.45,888.896,Dry,0
1-T-202,366.7,87.6,79.1,99.5,900.6,Dry,0
1-T-202,366.8,87.6,78.95,99.45,899.1,Dry,0
1-T-202,366.8,87.6,78.8,99.4,897.6,Dry,0
1-T-202,366.9,86.4,78.85,99.65,892.95,Dry,0
1-T-202,366.9,85.2,78.9,99.9,888.3,Dry,0
1-T-202,367,81.849,79.3001,100,870.194,Dry,0
1-T-202,367,78.5,79.7,100.1,852.1,Dry,0
1-T-202,367.1,78.1999,80.2001,100.25,830.043,Dry,0
1-T-202,367.1,77.9,80.7,100.4,808,Dry,0
1-T-202,367.1,77.6001,80.9499,100.9,794.254,Dry,0
1-T-202,367.2,77.3,81.2,101.4,780.5,Dry,0
1-T-202,367.3,78.0998,81.3,102.15,775.751,Dry,0
1-T-202,367.3,78.9,81.4,102.9,771,Dry,0
1-T-202,367.4,81.1,81.35,103.85,769.5,Dry,0
1-T-202,367.4,83.3,81.3,104.8,768,Dry,0
1-T-202,367.5,82.0496,81.25,106,771.951,Dry,0
1-T-202,367.5,80.8,81.2,107.2,775.9,Dry,0
1-T-202,367.6,81.8003,81.1,108.35,771.749,Dry,0
1-T-202,367.6,82.8,81,109.5,767.6,Dry,0
1-T-202,367.6,83.6497,80.8001,110.5,770.699,Dry,0
1-T-202,367.7,84.5,80.6,111.5,773.8,Dry,0
1-T-202,367.8,84.2501,80.45,112.05,778.449,Dry,0
1-T-202,367.8,84,80.3,112.6,783.1,Dry,0
1-T-202,367.9,83.85,80.25,113,783.45,Dry,0
1-T-202,367.9,83.7,80.2,113.4,783.8,Dry,0
1-T-202,368,83.2999,80.35,113.55,798.604,Dry,0
1-T-202,368,82.9,80.5,113.7,813.4,Dry,0
1-T-202,368.1,82.8,80.65,113.5,820.252,Dry,0
1-T-202,368.1,82.7,80.8,113.3,827.1,Dry,0
1-T-202,368.1,82.4001,80.65,113.2,823.651,Dry,0
1-T-202,368.2,82.1,80.5,113.1,820.2,Dry,0
1-T-202,368.3,82.2999,80.3001,112.65,820.7,Dry,0
1-T-202,368.3,82.5,80.1,112.2,821.2,Dry,0
1-T-202,368.4,84.25,79.9,111.75,816.95,Dry,0
1-T-202,368.4,86,79.7,111.3,812.7,Dry,0
1-T-202,368.5,86.1,79.3999,111.15,801.447,Dry,0
1-T-202,368.5,86.2,79.1,111,790.2,Dry,0
1-T-202,368.6,85.6998,78.7999,110.4,788.099,Dry,0
1-T-202,368.6,85.2,78.5,109.8,786,Dry,0
1-T-202,368.6,86.2497,78.3001,109.35,795.997,Dry,0
1-T-202,368.7,87.3,78.1,108.9,806,Dry,0
1-T-202,368.8,88.4497,77.95,108.65,810.449,Dry,0
1-T-202,368.8,89.6,77.8,108.4,814.9,Dry,0
1-T-202,368.9,92.4,77.65,108,822.9,Dry,0
1-T-202,368.9,95.2,77.5,107.6,830.9,Dry,0
1-T-202,369,95.15,77.35,107,836.452,Dry,0
1-T-202,369,95.1,77.2,106.4,842,Dry,0
1-T-202,369.1,96.2504,77.2,105.65,847.002,Dry,0
1-T-202,369.1,97.4,77.2,104.9,852,Dry,0
1-T-202,369.1,95.5006,77.15,104.45,855.199,Dry,0
1-T-202,369.2,93.6,77.1,104,858.4,Dry,0
1-T-202,369.3,93.8499,76.9001,103.85,857.95,Dry,0
1-T-202,369.3,94.1,76.7,103.7,857.5,Dry,0
1-T-202,369.4,93.6,76.5,103.45,863.3,Dry,0
1-T-202,369.4,93.1,76.3,103.2,869.1,Dry,0
1-T-202,369.5,92.3498,76.25,102.9,873.851,Dry,0
1-T-202,369.5,91.6,76.2,102.6,878.6,Dry,0
1-T-202,369.6,91.5,76.2,102.45,875.749,Dry,0
1-T-202,369.6,91.4,76.2,102.3,872.9,Dry,0
1-T-202,369.6,90.9501,76.3,102.3,869.301,Dry,0
1-T-202,369.7,90.5,76.4,102.3,865.7,Dry,0
1-T-202,369.8,89.7002,76.45,102,863.001,Dry,0
1-T-202,369.8,88.9,76.5,101.7,860.3,Dry,0
1-T-202,369.9,88.6,76.55,101.45,850.7,Dry,0
1-T-202,369.9,88.3,76.6,101.2,841.1,Dry,0
1-T-202,370,85.6992,76.5,100.95,827.146,Dry,0
1-T-202,370,83.1,76.4,100.7,813.2,Dry,0
1-T-202,370.1,86.451,76.3,100.45,806.348,Dry,0
1-T-202,370.1,89.8,76.2,100.2,799.5,Dry,0
1-T-202,370.1,90.9996,76.1,100.3,793.702,Dry,0
1-T-202,370.2,92.2,76,100.4,787.9,Dry,0
1-T-202,370.3,94.0494,75.95,100.75,780.152,Dry,0
1-T-202,370.3,95.9,75.9,101.1,772.4,Dry,0
1-T-202,370.4,96.65,75.75,101.35,771.85,Dry,0
1-T-202,370.4,97.4,75.6,101.6,771.3,Dry,0
1-T-202,370.5,98.8504,75.45,101.8,778.352,Dry,0
1-T-202,370.5,100.3,75.3,102,785.4,Dry,0
1-T-202,370.6,102.801,75.0499,102.2,788.201,Dry,0
1-T-202,370.6,105.3,74.8,102.4,791,Dry,0
1-T-202,370.6,104.15,74.5501,102.35,788.601,Dry,0
1-T-202,370.7,103,74.3,102.3,786.2,Dry,0
1-T-202,370.8,103.35,74.25,101.85,779.102,Dry,0
1-T-202,370.8,103.7,74.2,101.4,772,Dry,0
1-T-202,370.9,105.8,74.15,100.85,764.75,Dry,0
1-T-202,370.9,107.9,74.1,100.3,757.5,Dry,0
1-T-202,371,107.05,74.05,100.2,746.347,Dry,0
1-T-202,371,106.2,74,100.1,735.2,Dry,0
1-T-202,371.1,105.05,74.05,99.8499,746.904,Dry,0
1-T-202,371.1,103.9,74.1,99.6,758.6,Dry,0
1-T-202,371.1,102.45,74.1,98.9502,761.349,Dry,0
1-T-202,371.2,101,74.1,98.3,764.1,Dry,0
1-T-202,371.3,102.05,74.1,97.7002,774.997,Dry,0
1-T-202,371.3,103.1,74.1,97.1,785.9,Dry,0
1-T-202,371.4,102.85,74,96.9,782.3,Dry,0
1-T-202,371.4,102.6,73.9,96.7,778.7,Dry,0
1-T-202,371.5,101.45,73.6999,96.65,776.949,Dry,0
1-T-202,371.5,100.3,73.5,96.6,775.2,Dry,0
1-T-202,371.6,100.3,73.2499,96.6,757.345,Dry,0
1-T-202,371.6,100.3,73,96.6,739.5,Dry,0
1-T-202,371.6,99.6502,72.6001,96.7999,732.902,Dry,0
1-T-202,371.7,99,72.2,97,726.3,Dry,0
1-T-202,371.8,97.2505,71.7501,97.2999,720.302,Dry,0
1-T-202,371.8,95.5,71.3,97.6,714.3,Dry,0
1-T-202,371.9,93.2,70.85,97.75,716.85,Dry,0
1-T-202,371.9,90.9,70.4,97.9,719.4,Dry,0
1-T-202,372,87.9491,70.1999,98.1501,726.002,Dry,0
1-T-202,372,85,70,98.4,732.6,Dry,0
1-T-202,372.1,82.6993,70,98.6001,740.352,Dry,0
1-T-202,372.1,80.4,70,98.8,748.1,Dry,0
1-T-202,372.1,78.4006,70.15,98.7,762.346,Dry,0
1-T-202,372.2,76.4,70.3,98.6,776.6,Dry,0
1-T-202,372.3,74.8505,70.4,98.6,776.95,Dry,0
1-T-202,372.3,73.3,70.5,98.6,777.3,Dry,0
1-T-202,372.4,71.85,70.55,98.5,783.8,Dry,0
1-T-202,372.4,70.4,70.6,98.4,790.3,Dry,0
1-T-202,372.5,68.6995,70.65,98.0999,793.151,Dry,0
1-T-202,372.5,67,70.7,97.8,796,Dry,0
1-T-202,372.6,67.4501,70.75,97.9,787.297,Dry,0
1-T-202,372.6,67.9,70.8,98,778.6,Dry,0
1-T-202,372.6,68.3998,70.8,98.3999,767.253,Dry,0
1-T-202,372.7,68.9,70.8,98.8,755.9,Dry,0
1-T-202,372.8,68.9,70.8,99.1999,750.102,Dry,0
1-T-202,372.8,68.9,70.8,99.6,744.3,Dry,0
1-T-202,372.9,71.35,70.75,100.1,740.75,Dry,0
1-T-202,372.9,73.8,70.7,100.6,737.2,Dry,0
1-T-202,373,75.5005,70.65,100.85,733.499,Dry,0
1-T-202,373,77.2,70.6,101.1,729.8,Dry,0
1-T-202,373.1,79.0506,70.3999,101.25,731.801,Dry,0
1-T-202,373.1,80.9,70.2,101.4,733.8,Dry,0
1-T-202,373.1,81.5998,70.15,101.3,734.15,Dry,0
1-T-202,373.2,82.3,70.1,101.2,734.5,Dry,0
1-T-202,373.3,82.1001,70.3499,101.15,753.694,Dry,0
1-T-202,373.3,81.9,70.6,101.1,772.9,Dry,0
1-T-202,373.4,82,70.85,101.2,789.15,Dry,0
1-T-202,373.4,82.1,71.1,101.3,805.4,Dry,0
1-T-202,373.5,79.8993,71.7002,101.4,816.453,Dry,0
1-T-202,373.5,77.7,72.3,101.5,827.5,Dry,0
1-T-202,373.6,76.1495,73.4003,101.55,848.456,Dry,0
1-T-202,373.6,74.6,74.5,101.6,869.4,Dry,0
1-T-202,373.6,74.0502,75.7496,101.85,890.943,Dry,0
1-T-202,373.7,73.5,77,102.1,912.5,Dry,0
1-T-202,373.8,72.2504,78.1497,102.7,928.345,Dry,0
1-T-202,373.8,71,79.3,103.3,944.2,Dry,0
1-T-202,373.9,69.7,80.2,103.9,945.2,Dry,0
1-T-202,373.9,68.4,81.1,104.5,946.2,Dry,0
1-T-202,374,65.3991,81.8002,104.7,946.1,Dry,0
1-T-202,374,62.4,82.5,104.9,946,Dry,0
1-T-202,374.1,60.3494,82.8001,105.05,927.444,Dry,0
1-T-202,374.1,58.3,83.1,105.2,908.9,Dry,0
1-T-202,374.1,58.7499,82.8501,105.8,877.76,Dry,0
1-T-202,374.2,59.2,82.6,106.4,846.6,Dry,0
1-T-202,374.3,58.4502,82.2501,106.55,804.913,Dry,0
1-T-202,374.3,57.7,81.9,106.7,763.2,Dry,0
1-T-202,374.4,59.8,81.6,106.9,738.75,Dry,0
1-T-202,374.4,61.9,81.3,107.1,714.3,Dry,0
1-T-202,374.5,63.9506,80.9499,107.15,692.893,Dry,0
1-T-202,374.5,66,80.6,107.2,671.5,Dry,0
1-T-202,374.6,67.8005,80.0998,106.85,663.998,Dry,0
1-T-202,374.6,69.6,79.6,106.5,656.5,Dry,0
1-T-202,374.6,71.3495,78.8502,105.75,652.901,Dry,0
1-T-202,374.7,73.1,78.1,105,649.3,Dry,0
1-T-202,374.8,75.3493,77.4502,103.95,641.552,Dry,0
1-T-202,374.8,77.6,76.8,102.9,633.8,Dry,0
1-T-202,374.9,79.65,76.2,101.75,622.3,Dry,0
1-T-202,374.9,81.7,75.6,100.6,610.8,Dry,0
1-T-202,375,84.1007,75.2499,99.6497,600.497,Dry,0
1-T-202,375,86.5,74.9,98.7,590.2,Dry,0
1-T-202,375.1,87.1002,74.5499,98.3499,585.449,Dry,0
1-T-202,375.1,87.7,74.2,98,580.7,Dry,0
1-T-202,375.1,89.7994,73.6502,97.9,574.602,Dry,0
1-T-202,375.2,91.9,73.1,97.8,568.5,Dry,0
1-T-202,375.3,93.4495,72.5002,97.3501,568.75,Dry,0
1-T-202,375.3,95,71.9,96.9,569,Dry,0
1-T-202,375.4,96.55,71.2,96.25,560.9,Dry,0
1-T-202,375.4,98.1,70.5,95.6,552.8,Dry,0
1-T-202,375.5,99.9005,69.8998,94.7998,544.347,Dry,0
1-T-202,375.5,101.7,69.3,94,535.9,Dry,0
1-T-202,375.6,101.7,68.8999,93.3498,531.949,Dry,0
1-T-202,375.6,101.7,68.5,92.7,528,Dry,0
1-T-202,375.6,101.3,68.5,92.2001,533.748,Dry,0
1-T-202,375.7,100.9,68.5,91.7,539.5,Dry,0
1-T-202,375.8,99.4504,68.6999,91.55,548.147,Dry,0
1-T-202,375.8,98,68.9,91.4,556.8,Dry,0
1-T-202,375.9,96.65,68.95,91.65,575.25,Dry,0
1-T-202,375.9,95.3,69,91.9,593.7,Dry,0
1-T-202,376,93.8496,69.05,92.2001,615.907,Dry,0
1-T-202,376,92.4,69.1,92.5,638.1,Dry,0
1-T-202,376.1,90.8495,69.1,92.7001,646.453,Dry,0
1-T-202,376.1,89.3,69.1,92.9,654.8,Dry,0
1-T-202,376.1,86.7008,69,93.2499,654.55,Dry,0
1-T-202,376.2,84.1,68.9,93.6,654.3,Dry,0
1-T-202,376.3,80.951,68.85,94.1498,657.199,Dry,0
1-T-202,376.3,77.8,68.8,94.7,660.1,Dry,0
1-T-202,376.4,75.85,68.8,95.05,660.8,Dry,0
1-T-202,376.4,73.9,68.8,95.4,661.5,Dry,0
1-T-202,376.5,75.4505,68.9,95.9002,653.598,Dry,0
1-T-202,376.5,77,69,96.4,645.7,Dry,0
1-T-202,376.6,76.85,69.05,96.9002,638.548,Dry,0
1-T-202,376.6,76.7,69.1,97.4,631.4,Dry,0
1-T-202,376.6,78.7494,69,97.8499,625.952,Dry,0
1-T-202,376.7,80.8,68.9,98.3,620.5,Dry,0
1-T-202,376.8,78.7506,68.9,98.3,617.801,Dry,0
1-T-202,376.8,76.7,68.9,98.3,615.1,Dry,0
1-T-202,376.9,76.25,68.95,98.5,621.6,Dry,0
1-T-202,376.9,75.8,69,98.7,628.1,Dry,0
1-T-202,377,75.85,69,98.9001,651.857,Dry,0
1-T-202,377,75.9,69,99.1,675.6,Dry,0
1-T-202,377.1,75.0998,69.2001,99.15,698.057,Dry,0
1-T-202,377.1,74.3,69.4,99.2,720.5,Dry,0
1-T-202,377.1,74.4999,69.6999,99.4999,746.992,Dry,0
1-T-202,377.2,74.7,70,99.8,773.5,Dry,0
1-T-202,377.3,72.5507,70.2999,100.1,786.696,Dry,0
1-T-202,377.3,70.4,70.6,100.4,799.9,Dry,0
1-T-202,377.4,65.7,70.8,100.7,807.7,Dry,0
1-T-202,377.4,61,71,101,815.5,Dry,0
1-T-202,377.5,58.0991,71.1,101.15,810.949,Dry,0
1-T-202,377.5,55.2,71.2,101.3,806.4,Dry,0
1-T-202,377.6,51.6989,71.3,101.5,799.148,Dry,0
1-T-202,377.6,48.2,71.4,101.7,791.9,Dry,0
1-T-202,377.6,48.5499,71.5,102.15,781.453,Dry,0
1-T-202,377.7,48.9,71.6,102.6,771,Dry,0
1-T-202,377.8,48.1502,71.7,103.15,771.85,Dry,0
1-T-202,377.8,47.4,71.8,103.7,772.7,Dry,0
1-T-202,377.9,46.65,71.85,104,768.25,Dry,0
1-T-202,377.9,45.9,71.9,104.3,763.8,Dry,0
1-T-202,378,47.0003,71.95,104.55,759.399,Dry,0
1-T-202,378,48.1,72,104.8,755,Dry,0
1-T-202,378.1,47.7999,72.1,104.75,757.451,Dry,0
1-T-202,378.1,47.5,72.2,104.7,759.9,Dry,0
1-T-202,378.1,49.0495,72.3,104.5,769.297,Dry,0
1-T-202,378.2,50.6,72.4,104.3,778.7,Dry,0
1-T-202,378.3,52.1495,72.5999,104.05,781.199,Dry,0
1-T-202,378.3,53.7,72.8,103.8,783.7,Dry,0
1-T-202,378.4,56.4,73,103.5,791.6,Dry,0
1-T-202,378.4,59.1,73.2,103.2,799.5,Dry,0
1-T-202,378.5,60.3004,73.35,102.7,812.254,Dry,0
1-T-202,378.5,61.5,73.5,102.2,825,Dry,0
1-T-202,378.6,62.1002,73.6,101.75,832.402,Dry,0
1-T-202,378.6,62.7,73.7,101.3,839.8,Dry,0
1-T-202,378.6,63.8497,73.55,100.8,844.199,Dry,0
1-T-202,378.7,65,73.4,100.3,848.6,Dry,0
1-T-202,378.8,65.9497,73.2001,99.9501,851.199,Dry,0
1-T-202,378.8,66.9,73,99.6,853.8,Dry,0
1-T-202,378.9,67.2,72.75,99.35,847.75,Dry,0
1-T-202,378.9,67.5,72.5,99.1,841.7,Dry,0
1-T-202,379,69.5006,72.1499,98.8999,824.945,Dry,0
1-T-202,379,71.5,71.8,98.7,808.2,Dry,0
1-T-202,379.1,72.2502,71.3999,98.4499,796.997,Dry,0
1-T-202,379.1,73,71,98.2,785.8,Dry,0
1-T-202,379.1,73.7998,70.6501,97.9001,773.254,Dry,0
1-T-202,379.2,74.6,70.3,97.6,760.7,Dry,0
1-T-202,379.3,76.0995,69.9501,97.2501,755.652,Dry,0
1-T-202,379.3,77.6,69.6,96.9,750.6,Dry,0
1-T-202,379.4,77.8,69.4,96.6,753.7,Dry,0
1-T-202,379.4,78,69.2,96.3,756.8,Dry,0
1-T-202,379.5,79.1504,69.15,96.0499,763.952,Dry,0
1-T-202,379.5,80.3,69.1,95.8,771.1,Dry,0
1-T-202,379.6,79.9999,69.1,95.7,785.304,Dry,0
1-T-202,379.6,79.7,69.1,95.6,799.5,Dry,0
1-T-202,379.6,79.9999,69.1,95.6,804.798,Dry,0
1-T-202,379.7,80.3,69.1,95.6,810.1,Dry,0
1-T-202,379.8,80.4,69,95.65,807.351,Dry,0
1-T-202,379.8,80.5,68.9,95.7,804.6,Dry,0
1-T-202,379.9,79.9,68.7,95.75,793.1,Dry,0
1-T-202,379.9,79.3,68.5,95.8,781.6,Dry,0
1-T-202,380,77.0993,68.2999,96.0501,777.349,Dry,0
1-T-202,380,74.9,68.1,96.3,773.1,Dry,0
1-T-202,380.1,74.4499,68,96.5501,768.499,Dry,0
1-T-202,380.1,74,67.9,96.8,763.9,Dry,0
1-T-202,380.1,71.6007,67.9,96.9,765.35,Dry,0
1-T-202,380.2,69.2,67.9,97,766.8,Dry,0
1-T-202,380.3,70.1497,67.9,97.1,772.098,Dry,0
1-T-202,380.3,71.1,67.9,97.2,777.4,Dry,0
1-T-202,380.4,70.35,68,97.2,791.1,Dry,0
1-T-202,380.4,69.6,68.1,97.2,804.8,Dry,0
1-T-202,380.5,69.8001,68.25,97.05,813.953,Dry,0
1-T-202,380.5,70,68.4,96.9,823.1,Dry,0
1-T-202,380.6,70.1,68.5,96.85,821.099,Dry,0
1-T-202,380.6,70.2,68.6,96.8,819.1,Dry,0
1-T-202,380.6,71.3496,68.7999,96.6001,821.849,Dry,0
1-T-202,380.7,72.5,69,96.4,824.6,Dry,0
1-T-202,380.8,70.8505,69.15,96.2001,820.801,Dry,0
1-T-202,380.8,69.2,69.3,96,817,Dry,0
1-T-202,380.9,70.35,69.7,96,808.3,Dry,0
1-T-202,380.9,71.5,70.1,96,799.6,Dry,0
1-T-202,381,71.65,70.4501,96,798.45,Dry,0
1-T-202,381,71.8,70.8,96,797.3,Dry,0
1-T-202,381.1,72.1001,71.2001,95.9,798.55,Dry,0
1-T-202,381.1,72.4,71.6,95.8,799.8,Dry,0
1-T-202,381.1,71.6002,72.1498,95.4501,795.551,Dry,0
1-T-202,381.2,70.8,72.7,95.1,791.3,Dry,0
1-T-202,381.3,70.6001,73.1499,94.7501,793.099,Dry,0
1-T-202,381.3,70.4,73.6,94.4,794.9,Dry,0
1-T-202,381.4,71.35,73.85,94.25,798.4,Dry,0
1-T-202,381.4,72.3,74.1,94.1,801.9,Dry,0
1-T-202,381.5,71.7498,74.25,94.1,792.297,Dry,0
1-T-202,381.5,71.2,74.4,94.1,782.7,Dry,0
1-T-202,381.6,71.5501,74.35,94.3001,772.847,Dry,0
1-T-202,381.6,71.9,74.3,94.5,763,Dry,0
1-T-202,381.6,72.05,74.15,94.9499,754.802,Dry,0
1-T-202,381.7,72.2,74,95.4,746.6,Dry,0
1-T-202,381.8,70.6505,73.7501,95.9998,749.849,Dry,0
1-T-202,381.8,69.1,73.5,96.6,753.1,Dry,0
1-T-202,381.9,67.85,73.15,97.2,756.45,Dry,0
1-T-202,381.9,66.6,72.8,97.8,759.8,Dry,0
1-T-202,382,66.1499,72.3999,98.2001,769.403,Dry,0
1-T-202,382,65.7,72,98.6,779,Dry,0
1-T-202,382.1,64.7997,71.6999,98.7,784.652,Dry,0
1-T-202,382.1,63.9,71.4,98.8,790.3,Dry,0
1-T-202,382.1,64.05,71.5,98.85,792.849,Dry,0
1-T-202,382.2,64.2,71.6,98.9,795.4,Dry,0
1-T-202,382.3,63.5502,71.7999,99.0999,790.052,Dry,0
1-T-202,382.3,62.9,72,99.3,784.7,Dry,0
1-T-202,382.4,63.4,72.2,99.7,778.8,Dry,0
1-T-202,382.4,63.9,72.4,100.1,772.9,Dry,0
1-T-202,382.5,61.9494,72.55,100.5,765.948,Dry,0
1-T-202,382.5,60,72.7,100.9,759,Dry,0
1-T-202,382.6,61.5505,72.55,101.15,761.451,Dry,0
1-T-202,382.6,63.1,72.4,101.4,763.9,Dry,0
1-T-202,382.6,63.3499,72.1001,101.55,772.947,Dry,0
1-T-202,382.7,63.6,71.8,101.7,782,Dry,0
1-T-202,382.8,64.2498,71.6001,101.75,796.246,Dry,0
1-T-202,382.8,64.9,71.4,101.8,810.5,Dry,0
1-T-202,382.9,63.4,71.3,101.9,823.25,Dry,0
1-T-202,382.9,61.9,71.2,102,836,Dry,0
1-T-202,383,61.8,71.25,102.05,850.004,Dry,0
1-T-202,383,61.7,71.3,102.1,864,Dry,0
1-T-202,383.1,62.1001,71.5001,102.2,870.952,Dry,0
1-T-202,383.1,62.5,71.7,102.3,877.9,Dry,0
1-T-202,383.1,63.1998,71.8999,102.2,879.649,Dry,0
1-T-202,383.2,63.9,72.1,102.1,881.4,Dry,0
1-T-202,383.3,63.8,72.2,101.9,875.702,Dry,0
1-T-202,383.3,63.7,72.3,101.7,870,Dry,0
1-T-202,383.4,63.55,72.3,101.55,865.9,Dry,0
1-T-202,383.4,63.4,72.3,101.4,861.8,Dry,0
1-T-202,383.5,63.7501,72.3,101.25,855.348,Dry,0
1-T-202,383.5,64.1,72.3,101.1,848.9,Dry,0
1-T-202,383.6,66.0006,72.5001,101.1,843.898,Dry,0
1-T-202,383.6,67.9,72.7,101.1,838.9,Dry,0
1-T-202,383.6,69.3496,73.0499,101.55,851.046,Dry,0
1-T-202,383.7,70.8,73.4,102,863.2,Dry,0
1-T-202,383.8,73.7991,73.9498,102.45,870.048,Dry,0
1-T-202,383.8,76.8,74.5,102.9,876.9,Dry,0
1-T-202,383.9,79.25,75.1,103.2,876.1,Dry,0
1-T-202,383.9,81.7,75.7,103.5,875.3,Dry,0
1-T-202,384,82.1001,76.2001,103.75,879.951,Dry,0
1-T-202,384,82.5,76.7,104,884.6,Dry,0
1-T-202,384.1,83.0002,77.2001,104.15,887.851,Dry,0
1-T-202,384.1,83.5,77.7,104.3,891.1,Dry,0
1-T-202,384.1,83.9998,78.2498,104.55,886.002,Dry,0
1-T-202,384.2,84.5,78.8,104.8,880.9,Dry,0
1-T-202,384.3,87.4991,79.3498,105.2,866.404,Dry,0
1-T-202,384.3,90.5,79.9,105.6,851.9,Dry,0
1-T-202,384.4,90.9,80.4,106.25,844.05,Dry,0
1-T-202,384.4,91.3,80.9,106.9,836.2,Dry,0
1-T-202,384.5,90.3997,81.2501,107.65,830.248,Dry,0
1-T-202,384.5,89.5,81.6,108.4,824.3,Dry,0
1-T-202,384.6,89.2999,81.8001,108.9,819.448,Dry,0
1-T-202,384.6,89.1,82,109.4,814.6,Dry,0
1-T-202,384.6,86.6008,82,109.7,799.305,Dry,0
1-T-202,384.7,84.1,82,110,784,Dry,0
1-T-202,384.8,82.5005,81.8001,110.15,786.049,Dry,0
1-T-202,384.8,80.9,81.6,110.3,788.1,Dry,0
1-T-202,384.9,81,81.35,110.35,794.5,Dry,0
1-T-202,384.9,81.1,81.1,110.4,800.9,Dry,0
1-T-202,385,80.4998,80.8499,110.5,796.599,Dry,0
1-T-202,385,79.9,80.6,110.6,792.3,Dry,0
1-T-202,385.1,79.1498,80.45,110.5,783.947,Dry,0
1-T-202,385.1,78.4,80.3,110.4,775.6,Dry,0
1-T-202,385.1,74.8011,80.15,110.25,779.149,Dry,0
1-T-202,385.2,71.2,80,110.1,782.7,Dry,0
1-T-202,385.3,69.8004,79.8001,109.7,770.904,Dry,0
1-T-202,385.3,68.4,79.6,109.3,759.1,Dry,0
1-T-202,385.4,68.4,79.4,108.7,748.1,Dry,0
1-T-202,385.4,68.4,79.2,108.1,737.1,Dry,0
1-T-202,385.5,68.35,78.9999,107.55,728.297,Dry,0
1-T-202,385.5,68.3,78.8,107,719.5,Dry,0
1-T-202,385.6,69.8505,78.5999,106.7,714.048,Dry,0
1-T-202,385.6,71.4,78.4,106.4,708.6,Dry,0
1-T-202,385.6,71.4,78.2001,106.25,698.303,Dry,0
1-T-202,385.7,71.4,78,106.1,688,Dry,0
1-T-202,385.8,71.3,77.8001,105.8,689.1,Dry,0
1-T-202,385.8,71.2,77.6,105.5,690.2,Dry,0
1-T-202,385.9,70.2,77.4,104.9,691.55,Dry,0
1-T-202,385.9,69.2,77.2,104.3,692.9,Dry,0
1-T-202,386,68.3497,77.1,103.55,695.001,Dry,0
1-T-202,386,67.5,77,102.8,697.1,Dry,0
1-T-202,386.1,66.6497,77,101.75,702.202,Dry,0
1-T-202,386.1,65.8,77,100.7,707.3,Dry,0
1-T-202,386.1,64.7003,77.15,99.5004,713.548,Dry,0
1-T-202,386.2,63.6,77.3,98.3,719.8,Dry,0
1-T-202,386.3,63.9999,77.45,97.0504,732.546,Dry,0
1-T-202,386.3,64.4,77.6,95.8,745.3,Dry,0
1-T-202,386.4,64.95,77.7,94.85,749.75,Dry,0
1-T-202,386.4,65.5,77.8,93.9,754.2,Dry,0
1-T-202,386.5,65.4,77.4999,93.4499,764.053,Dry,0
1-T-202,386.5,65.3,77.2,93,773.9,Dry,0
1-T-202,386.6,66.7504,76.5998,92.95,771.999,Dry,0
1-T-202,386.6,68.2,76,92.9,770.1,Dry,0
1-T-202,386.6,69.6496,75.2002,93.05,760.853,Dry,0
1-T-202,386.7,71.1,74.4,93.2,751.6,Dry,0
1-T-202,386.8,73.9491,73.4003,93.5499,735.505,Dry,0
1-T-202,386.8,76.8,72.4,93.9,719.4,Dry,0
1-T-202,386.9,78.95,71.3,94.15,709.1,Dry,0
1-T-202,386.9,81.1,70.2,94.4,698.8,Dry,0
1-T-202,387,83.0006,69.5498,94.7001,690.197,Dry,0
1-T-202,387,84.9,68.9,95,681.6,Dry,0
1-T-202,387.1,84.95,68.5999,95.3001,696.805,Dry,0
1-T-202,387.1,85,68.3,95.6,712,Dry,0
1-T-202,387.1,83.5005,68.25,95.8499,728.095,Dry,0
1-T-202,387.2,82,68.2,96.1,744.2,Dry,0
1-T-202,387.3,79.4508,68.25,96.3499,764.744,Dry,0
1-T-202,387.3,76.9,68.3,96.6,785.3,Dry,0
1-T-202,387.4,77.35,68.8,96.9,802.35,Dry,0
1-T-202,387.4,77.8,69.3,97.2,819.4,Dry,0
1-T-202,387.5,75.5493,69.9002,97.5501,826.352,Dry,0
1-T-202,387.5,73.3,70.5,97.9,833.3,Dry,0
1-T-202,387.6,71.1994,70.9001,98.4002,832,Dry,0
1-T-202,387.6,69.1,71.3,98.9,830.7,Dry,0
1-T-202,387.6,67.9503,71.6499,99.1499,834.099,Dry,0
1-T-202,387.7,66.8,72,99.4,837.5,Dry,0
1-T-202,387.8,65.1005,72.3999,99.6999,844.448,Dry,0
1-T-202,387.8,63.4,72.8,100,851.4,Dry,0
1-T-202,387.9,63.55,73.25,100.2,850.25,Dry,0
1-T-202,387.9,63.7,73.7,100.4,849.1,Dry,0
1-T-202,388,65.9007,74.3502,100.6,854.452,Dry,0
1-T-202,388,68.1,75,100.8,859.8,Dry,0
1-T-202,388.1,70.2006,75.6002,101,865.952,Dry,0
1-T-202,388.1,72.3,76.2,101.2,872.1,Dry,0
